protocol,flow_duration,total_forward_packets,total_backward_packets,total_forward_packets_length,total_backward_packets_length,forward_packet_length_mean,backward_packet_length_mean,forward_packets_per_second,backward_packets_per_second,forward_iat_mean,backward_iat_mean,flow_iat_mean,flow_packets_per_seconds,flow_bytes_per_seconds,label
17,46,2,0,2270.0,0.0,1135.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,49347826.08695652,DrDoS_DNS
17,2,2,0,1882.0,0.0,941.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,941000000.0,DrDoS_DNS
17,27216,150,0,65424.0,0.0,436.16,0.0,5511.4638447971765,0.0,182.65771812080536,0.0,182.65771812080536,5511.463844797177,2403880.070546737,DrDoS_DNS
17,20750,2,2,86.0,118.0,43.0,59.0,96.38554216867468,96.38554216867468,2.0,1.0,6916.666666666666,192.77108433734935,9831.32530120482,BENIGN
17,64315,200,0,88000.0,0.0,440.0,0.0,3109.694472518075,0.0,323.19095477386935,0.0,323.19095477386935,3109.694472518075,1368265.5679079532,DrDoS_DNS
17,31990,200,0,88000.0,0.0,440.0,0.0,6251.953735542357,0.0,160.75376884422116,0.0,160.75376884422116,6251.953735542357,2750859.6436386374,DrDoS_DNS
17,10,2,0,328.0,0.0,164.0,0.0,200000.0,0.0,10.0,0.0,10.0,200000.0,32800000.0,DrDoS_DNS
17,12,2,0,2864.0,0.0,1432.0,0.0,166666.66666666663,0.0,12.0,0.0,12.0,166666.66666666663,238666666.66666663,DrDoS_DNS
17,2,2,0,410.0,0.0,205.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,205000000.0,DrDoS_DNS
17,45,2,0,2014.0,0.0,1007.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,44755555.55555555,DrDoS_DNS
17,26751,158,0,69232.0,0.0,438.17721518987344,0.0,5906.321259018355,0.0,170.38853503184714,0.0,170.38853503184714,5906.321259018355,2588015.401293409,DrDoS_DNS
17,6,2,0,1952.0,0.0,976.0,0.0,333333.33333333326,0.0,6.0,0.0,6.0,333333.33333333326,325333333.3333333,DrDoS_DNS
17,3,2,0,1494.0,0.0,747.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,498000000.0,DrDoS_DNS
17,2,2,0,2194.0,0.0,1097.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,1097000000.0,DrDoS_DNS
17,945969,4,0,5888.0,0.0,1472.0,0.0,4.228468374756467,0.0,315323.0,0.0,315323.0,4.228468374756467,6224.305447641518,DrDoS_DNS
17,80285,8,0,11648.0,0.0,1456.0,0.0,99.64501463536152,0.0,11469.285714285714,0.0,11469.285714285714,99.64501463536152,145083.14130908638,DrDoS_DNS
17,48,2,0,270.0,0.0,135.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,5625000.0,DrDoS_DNS
17,54,2,0,916.0,0.0,458.0,0.0,37037.03703703704,0.0,54.0,0.0,54.0,37037.03703703704,16962962.962962966,DrDoS_DNS
17,35634,200,0,88000.0,0.0,440.0,0.0,5612.617163383286,0.0,179.06532663316582,0.0,179.06532663316582,5612.617163383286,2469551.5518886456,DrDoS_DNS
17,43,2,0,1062.0,0.0,531.0,0.0,46511.62790697674,0.0,43.0,0.0,43.0,46511.62790697674,24697674.41860465,DrDoS_DNS
17,228,2,0,618.0,0.0,309.0,0.0,8771.929824561403,0.0,228.0,0.0,228.0,8771.929824561403,2710526.3157894737,DrDoS_DNS
17,20681,2,2,86.0,204.0,43.0,102.0,96.7071224795706,96.7071224795706,2.0,3.0,6893.666666666666,193.41424495914123,14022.532759537737,BENIGN
17,261,2,0,2736.0,0.0,1368.0,0.0,7662.835249042146,0.0,261.0,0.0,261.0,7662.835249042146,10482758.620689657,DrDoS_DNS
17,251,2,0,2544.0,0.0,1272.0,0.0,7968.127490039841,0.0,251.0,0.0,251.0,7968.127490039841,10135458.16733068,DrDoS_DNS
17,61701,178,0,77888.0,0.0,437.5730337078652,0.0,2884.880309881525,0.0,348.59322033898314,0.0,348.59322033898314,2884.880309881525,1262345.829078945,DrDoS_DNS
17,243,2,0,2650.0,0.0,1325.0,0.0,8230.45267489712,0.0,243.0,0.0,243.0,8230.45267489712,10905349.794238683,DrDoS_DNS
17,7,2,0,1102.0,0.0,551.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,157428571.42857143,DrDoS_DNS
17,21094,200,0,88000.0,0.0,440.0,0.0,9481.36910969944,0.0,105.99999999999996,0.0,105.99999999999996,9481.36910969944,4171802.4082677537,DrDoS_DNS
17,21580,200,0,88000.0,0.0,440.0,0.0,9267.840593141798,0.0,108.44221105527642,0.0,108.44221105527642,9267.840593141798,4077849.860982392,DrDoS_DNS
17,96372,200,0,88000.0,0.0,440.0,0.0,2075.291578466775,0.0,484.2814070351756,0.0,484.2814070351756,2075.291578466775,913128.2945253808,DrDoS_DNS
17,1,2,0,2792.0,0.0,1396.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2792000000.0,DrDoS_DNS
17,33946,200,0,88000.0,0.0,440.0,0.0,5891.71036351853,0.0,170.58291457286438,0.0,170.58291457286438,5891.71036351853,2592352.5599481533,DrDoS_DNS
17,30112,174,0,76272.0,0.0,438.3448275862069,0.0,5778.427205100957,0.0,174.05780346820805,0.0,174.05780346820805,5778.427205100957,2532943.676939426,DrDoS_DNS
17,4,2,0,2912.0,0.0,1456.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,728000000.0,DrDoS_DNS
17,28848,174,0,76272.0,0.0,438.3448275862069,0.0,6031.613976705491,0.0,166.75144508670513,0.0,166.75144508670513,6031.613976705491,2643926.7886855244,DrDoS_DNS
17,2,2,0,600.0,0.0,300.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,300000000.0,DrDoS_DNS
17,41501,200,0,88000.0,0.0,440.0,0.0,4819.160984072672,0.0,208.54773869346738,0.0,208.54773869346738,4819.160984072672,2120430.832991976,DrDoS_DNS
17,89,2,0,714.0,0.0,357.0,0.0,22471.91011235955,0.0,89.0,0.0,89.0,22471.91011235955,8022471.91011236,DrDoS_DNS
17,205,2,0,1418.0,0.0,709.0,0.0,9756.09756097561,0.0,205.0,0.0,205.0,9756.09756097561,6917073.1707317075,DrDoS_DNS
17,70584,200,0,88000.0,0.0,440.0,0.0,2833.5033435339446,0.0,354.69346733668334,0.0,354.69346733668334,2833.503343533945,1246741.471154936,DrDoS_DNS
17,70790,200,0,88000.0,0.0,440.0,0.0,2825.2578047746856,0.0,355.7286432160804,0.0,355.7286432160804,2825.2578047746856,1243113.4341008617,DrDoS_DNS
17,218,2,0,988.0,0.0,494.0,0.0,9174.311926605504,0.0,218.0,0.0,218.0,9174.311926605504,4532110.091743119,DrDoS_DNS
17,57126,4,0,1472.0,0.0,368.0,0.0,70.02065609354759,0.0,19042.0,0.0,19042.0,70.02065609354759,25767.60144242552,DrDoS_DNS
17,1439,4,0,5888.0,0.0,1472.0,0.0,2779.7081306462824,0.0,479.66666666666663,0.0,479.66666666666663,2779.7081306462824,4091730.3683113283,DrDoS_DNS
17,248,2,0,2134.0,0.0,1067.0,0.0,8064.5161290322585,0.0,248.0,0.0,248.0,8064.5161290322585,8604838.709677419,DrDoS_DNS
17,256,2,0,2816.0,0.0,1408.0,0.0,7812.5,0.0,256.0,0.0,256.0,7812.5,11000000.0,DrDoS_DNS
17,274263,178,0,77888.0,0.0,437.5730337078652,0.0,649.0120796461791,0.0,1549.508474576271,0.0,1549.508474576271,649.0120796461791,283990.1846038292,DrDoS_DNS
17,29165,170,0,74800.0,0.0,440.0,0.0,5828.904508829076,0.0,172.57396449704143,0.0,172.57396449704143,5828.904508829076,2564717.983884793,DrDoS_DNS
17,5,2,0,774.0,0.0,387.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,154800000.0,DrDoS_DNS
17,20740,2,2,64.0,96.0,32.0,48.0,96.43201542912243,96.43201542912243,2.0,3.0,6913.333333333334,192.86403085824486,7714.561234329797,BENIGN
17,282996,174,0,76272.0,0.0,438.3448275862069,0.0,614.8496798541322,0.0,1635.815028901734,0.0,1635.815028901734,614.8496798541322,269516.1769070941,DrDoS_DNS
17,54,2,0,990.0,0.0,495.0,0.0,37037.03703703704,0.0,54.0,0.0,54.0,37037.03703703704,18333333.333333336,DrDoS_DNS
17,25635,150,0,65424.0,0.0,436.16,0.0,5851.375073142188,0.0,172.04697986577202,0.0,172.04697986577202,5851.375073142188,2552135.751901697,DrDoS_DNS
17,3,2,0,942.0,0.0,471.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,314000000.0,DrDoS_DNS
17,45,2,0,1598.0,0.0,799.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,35511111.11111111,DrDoS_DNS
17,24878,150,0,65424.0,0.0,436.16,0.0,6029.423587105072,0.0,166.96644295302013,0.0,166.96644295302013,6029.423587105072,2629793.3917517485,DrDoS_DNS
17,3528,4,0,5856.0,0.0,1464.0,0.0,1133.7868480725626,0.0,1176.0,0.0,1176.0,1133.7868480725626,1659863.9455782312,DrDoS_DNS
17,17633,200,0,88000.0,0.0,440.0,0.0,11342.369420972042,0.0,88.608040201005,0.0,88.608040201005,11342.369420972042,4990642.545227698,DrDoS_DNS
17,252,2,0,1136.0,0.0,568.0,0.0,7936.507936507935,0.0,252.0,0.0,252.0,7936.5079365079355,4507936.507936508,DrDoS_DNS
17,6948,8,0,11776.0,0.0,1472.0,0.0,1151.4104778353485,0.0,992.5714285714287,0.0,992.5714285714287,1151.4104778353485,1694876.2233736324,DrDoS_DNS
17,21186,2,2,74.0,186.0,37.0,93.0,94.40196356084206,94.40196356084206,2.0,1.0,7062.0,188.80392712168413,12272.255262909468,BENIGN
17,245,2,0,770.0,0.0,385.0,0.0,8163.265306122449,0.0,245.0,0.0,245.0,8163.265306122449,3142857.142857143,DrDoS_DNS
17,53,2,0,2800.0,0.0,1400.0,0.0,37735.84905660377,0.0,53.0,0.0,53.0,37735.84905660377,52830188.67924529,DrDoS_DNS
17,7,2,0,1942.0,0.0,971.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,277428571.4285714,DrDoS_DNS
17,213823,200,0,88000.0,0.0,440.0,0.0,935.3530724010043,0.0,1074.4874371859294,0.0,1074.4874371859294,935.3530724010043,411555.35185644205,DrDoS_DNS
17,44,2,0,1618.0,0.0,809.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,36772727.27272727,DrDoS_DNS
17,339,4,0,5888.0,0.0,1472.0,0.0,11799.410029498526,0.0,113.0,0.0,113.0,11799.410029498526,17368731.56342183,DrDoS_DNS
17,47,2,0,234.0,0.0,117.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,4978723.404255318,DrDoS_DNS
17,20376,2,2,94.0,316.0,47.0,158.0,98.15469179426779,98.15469179426779,5.0,1.0,6792.0,196.30938358853558,20121.711817824893,BENIGN
17,2,2,0,1122.0,0.0,561.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,561000000.0,DrDoS_DNS
17,22884,200,0,88000.0,0.0,440.0,0.0,8739.730816290858,0.0,114.99497487437185,0.0,114.99497487437185,8739.730816290858,3845481.5591679774,DrDoS_DNS
17,44967,2,2,84.0,116.0,42.0,58.0,44.477060955812036,44.477060955812036,3.0,2.0,14989.0,88.95412191162409,4447.706095581204,BENIGN
17,25270,150,0,65424.0,0.0,436.16,0.0,5935.8923624851595,0.0,169.59731543624153,0.0,169.59731543624153,5935.8923624851595,2588998.8128215275,DrDoS_DNS
17,2,2,0,88.0,0.0,44.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,44000000.0,DrDoS_DNS
17,285,2,0,74.0,0.0,37.0,0.0,7017.543859649124,0.0,285.0,0.0,285.0,7017.543859649124,259649.12280701761,DrDoS_DNS
17,8,2,0,822.0,0.0,411.0,0.0,250000.0,0.0,8.0,0.0,8.0,250000.0,102750000.0,DrDoS_DNS
17,20576,2,2,64.0,120.0,32.0,60.0,97.2006220839813,97.2006220839813,1.0,1.0,6858.666666666666,194.4012441679626,8942.457231726283,BENIGN
17,46738683,400,0,176000.0,0.0,440.0,0.0,8.558221462936814,0.0,117139.5563909773,0.0,117139.5563909773,8.558221462936814,3765.617443692198,DrDoS_DNS
17,28309,158,0,69232.0,0.0,438.17721518987344,0.0,5581.263909004203,0.0,180.312101910828,0.0,180.312101910828,5581.263909004203,2445582.676887209,DrDoS_DNS
17,218052,200,0,88000.0,0.0,440.0,0.0,917.212408049456,0.0,1095.7386934673368,0.0,1095.7386934673368,917.212408049456,403573.4595417607,DrDoS_DNS
17,14,2,0,2480.0,0.0,1240.0,0.0,142857.14285714287,0.0,14.0,0.0,14.0,142857.14285714287,177142857.14285713,DrDoS_DNS
17,212533,200,0,88000.0,0.0,440.0,0.0,941.03033411282,0.0,1068.0050251256282,0.0,1068.0050251256282,941.03033411282,414053.34700964077,DrDoS_DNS
17,46,2,0,558.0,0.0,279.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,12130434.782608695,DrDoS_DNS
17,53,2,0,778.0,0.0,389.0,0.0,37735.84905660377,0.0,53.0,0.0,53.0,37735.84905660377,14679245.283018868,DrDoS_DNS
17,45,2,0,816.0,0.0,408.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,18133333.33333333,DrDoS_DNS
17,18888,90,0,39600.0,0.0,440.0,0.0,4764.9301143583225,0.0,212.22471910112358,0.0,212.22471910112358,4764.9301143583225,2096569.2503176625,DrDoS_DNS
17,7,2,0,1354.0,0.0,677.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,193428571.42857143,DrDoS_DNS
17,36414,174,0,75984.0,0.0,436.6896551724138,0.0,4778.381941011698,0.0,210.4855491329479,0.0,210.4855491329479,4778.381941011698,2086669.9621024881,DrDoS_DNS
17,10,2,0,2308.0,0.0,1154.0,0.0,200000.0,0.0,10.0,0.0,10.0,200000.0,230800000.0,DrDoS_DNS
17,47,2,0,1312.0,0.0,656.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,27914893.61702128,DrDoS_DNS
17,29348,200,0,88000.0,0.0,440.0,0.0,6814.774430966336,0.0,147.4773869346734,0.0,147.4773869346734,6814.774430966336,2998500.7496251874,DrDoS_DNS
17,17029,200,0,88000.0,0.0,440.0,0.0,11744.670855599272,0.0,85.57286432160811,0.0,85.57286432160811,11744.670855599272,5167655.17646368,DrDoS_DNS
17,527,4,0,1708.0,0.0,427.0,0.0,7590.132827324477,0.0,175.66666666666669,0.0,175.66666666666669,7590.132827324477,3240986.717267552,DrDoS_DNS
17,34628,200,0,87280.0,0.0,436.4,0.0,5775.672865888876,0.0,174.0100502512563,0.0,174.0100502512563,5775.672865888876,2520503.6386739057,DrDoS_DNS
17,44,2,0,2080.0,0.0,1040.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,47272727.27272727,DrDoS_DNS
17,48,2,0,1992.0,0.0,996.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,41500000.0,DrDoS_DNS
17,44,2,0,1226.0,0.0,613.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,27863636.363636363,DrDoS_DNS
17,50,2,0,1030.0,0.0,515.0,0.0,40000.0,0.0,50.0,0.0,50.0,40000.0,20600000.0,DrDoS_DNS
17,26116,200,0,88000.0,0.0,440.0,0.0,7658.140603461479,0.0,131.23618090452266,0.0,131.23618090452266,7658.140603461479,3369581.8655230515,DrDoS_DNS
17,44,2,0,1098.0,0.0,549.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,24954545.454545453,DrDoS_DNS
17,17906,4,0,5888.0,0.0,1472.0,0.0,223.38880822070817,0.0,5968.666666666666,0.0,5968.666666666666,223.38880822070817,328828.32570088236,DrDoS_DNS
17,42,2,0,50.0,0.0,25.0,0.0,47619.04761904762,0.0,42.0,0.0,42.0,47619.04761904762,1190476.1904761905,DrDoS_DNS
17,4,2,0,1508.0,0.0,754.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,377000000.0,DrDoS_DNS
17,26251,150,0,65424.0,0.0,436.16,0.0,5714.068035503409,0.0,176.18120805369134,0.0,176.18120805369134,5714.068035503409,2492247.9143651677,DrDoS_DNS
17,7,2,0,698.0,0.0,349.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,99714285.71428572,DrDoS_DNS
17,56,2,0,300.0,0.0,150.0,0.0,35714.28571428572,0.0,56.0,0.0,56.0,35714.28571428572,5357142.857142857,DrDoS_DNS
17,236,2,0,1250.0,0.0,625.0,0.0,8474.57627118644,0.0,236.0,0.0,236.0,8474.57627118644,5296610.169491527,DrDoS_DNS
17,46,2,0,202.0,0.0,101.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,4391304.347826087,DrDoS_DNS
17,22657,4,0,5888.0,0.0,1472.0,0.0,176.54587986052874,0.0,7552.333333333334,0.0,7552.333333333334,176.54587986052874,259875.53515469836,DrDoS_DNS
17,3,2,0,2360.0,0.0,1180.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,786666666.6666666,DrDoS_DNS
17,2,2,0,166.0,0.0,83.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,83000000.0,DrDoS_DNS
17,17975,4,0,5856.0,0.0,1464.0,0.0,222.53129346314324,0.0,5991.666666666666,0.0,5991.666666666666,222.53129346314324,325785.8136300417,DrDoS_DNS
17,47,2,0,2750.0,0.0,1375.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,58510638.29787234,DrDoS_DNS
17,272615,158,0,69232.0,0.0,438.17721518987344,0.0,579.5719237752875,0.0,1736.4012738853507,0.0,1736.4012738853507,579.5719237752875,253955.21156209306,DrDoS_DNS
17,39,2,0,2544.0,0.0,1272.0,0.0,51282.05128205128,0.0,39.0,0.0,39.0,51282.05128205128,65230769.23076923,DrDoS_DNS
17,9729,4,0,5856.0,0.0,1464.0,0.0,411.14194675711786,0.0,3243.0,0.0,3243.0,411.14194675711786,601911.8100524206,DrDoS_DNS
17,46646,2,2,86.0,118.0,43.0,59.0,42.87613085795138,42.87613085795138,3.0,3.0,15548.666666666668,85.75226171590276,4373.36534751104,BENIGN
17,18730,200,0,88000.0,0.0,440.0,0.0,10678.056593699946,0.0,94.12060301507532,0.0,94.12060301507532,10678.056593699946,4698344.901227976,DrDoS_DNS
17,277,2,0,456.0,0.0,228.0,0.0,7220.216606498195,0.0,277.0,0.0,277.0,7220.216606498195,1646209.3862815883,DrDoS_DNS
17,55168,200,0,88000.0,0.0,440.0,0.0,3625.290023201856,0.0,277.2261306532664,0.0,277.2261306532664,3625.290023201856,1595127.6102088166,DrDoS_DNS
17,214,2,0,762.0,0.0,381.0,0.0,9345.794392523365,0.0,214.0,0.0,214.0,9345.794392523365,3560747.663551402,DrDoS_DNS
17,32437,200,0,88000.0,0.0,440.0,0.0,6165.798316737059,0.0,162.99999999999997,0.0,162.99999999999997,6165.798316737059,2712951.259364306,DrDoS_DNS
17,21042,2,2,90.0,224.0,45.0,112.0,95.04799923961599,95.04799923961599,1.0,2.0,7014.0,190.09599847923198,14922.535880619713,BENIGN
17,20691,2,2,86.0,242.0,43.0,121.0,96.66038374172344,96.66038374172344,3.0,3.0,6897.0,193.32076748344693,15852.302933642646,BENIGN
17,1,2,0,2032.0,0.0,1016.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2032000000.0,DrDoS_DNS
17,28917,200,0,88000.0,0.0,440.0,0.0,6916.346785627831,0.0,145.3115577889448,0.0,145.3115577889448,6916.346785627831,3043192.5856762463,DrDoS_DNS
17,25880,200,0,88000.0,0.0,440.0,0.0,7727.975270479134,0.0,130.05025125628143,0.0,130.05025125628143,7727.975270479134,3400309.1190108187,DrDoS_DNS
17,6,2,0,1124.0,0.0,562.0,0.0,333333.33333333326,0.0,6.0,0.0,6.0,333333.33333333326,187333333.3333333,DrDoS_DNS
17,46,2,0,562.0,0.0,281.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,12217391.304347824,DrDoS_DNS
17,2,2,0,1490.0,0.0,745.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,745000000.0,DrDoS_DNS
17,172,2,0,2928.0,0.0,1464.0,0.0,11627.906976744185,0.0,172.0,0.0,172.0,11627.906976744185,17023255.81395349,DrDoS_DNS
17,40382,200,0,88000.0,0.0,440.0,0.0,4952.701698776683,0.0,202.9246231155779,0.0,202.9246231155779,4952.701698776683,2179188.7474617404,DrDoS_DNS
17,3,2,0,1966.0,0.0,983.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,655333333.3333334,DrDoS_DNS
17,47,2,0,156.0,0.0,78.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,3319148.936170213,DrDoS_DNS
17,46,2,0,394.0,0.0,197.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,8565217.391304348,DrDoS_DNS
17,47,2,0,570.0,0.0,285.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,12127659.574468086,DrDoS_DNS
17,1002,4,0,5888.0,0.0,1472.0,0.0,3992.015968063872,0.0,334.0,0.0,334.0,3992.015968063872,5876247.50499002,DrDoS_DNS
17,4,2,0,1984.0,0.0,992.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,496000000.0,DrDoS_DNS
17,251203,158,0,69232.0,0.0,438.17721518987344,0.0,628.9733800949829,0.0,1600.0191082802546,0.0,1600.0191082802546,628.9733800949829,275601.8041185813,DrDoS_DNS
17,3957,4,0,5888.0,0.0,1472.0,0.0,1010.8668182966896,0.0,1319.0,0.0,1319.0,1010.8668182966896,1487995.9565327268,DrDoS_DNS
17,413,4,0,5856.0,0.0,1464.0,0.0,9685.230024213077,0.0,137.66666666666669,0.0,137.66666666666669,9685.230024213077,14179176.75544794,DrDoS_DNS
17,5,2,0,630.0,0.0,315.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,126000000.0,DrDoS_DNS
17,8,2,0,1634.0,0.0,817.0,0.0,250000.0,0.0,8.0,0.0,8.0,250000.0,204250000.0,DrDoS_DNS
17,47,2,0,1362.0,0.0,681.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,28978723.40425532,DrDoS_DNS
17,45,2,0,970.0,0.0,485.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,21555555.55555556,DrDoS_DNS
17,47,2,0,840.0,0.0,420.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,17872340.425531916,DrDoS_DNS
17,2,2,0,2680.0,0.0,1340.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,1340000000.0,DrDoS_DNS
17,47001,8,0,11648.0,0.0,1456.0,0.0,170.20914448628753,0.0,6714.428571428572,0.0,6714.428571428572,170.20914448628753,247824.51437203464,DrDoS_DNS
17,3,2,0,666.0,0.0,333.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,222000000.0,DrDoS_DNS
17,230,2,0,2896.0,0.0,1448.0,0.0,8695.652173913044,0.0,230.0,0.0,230.0,8695.652173913044,12591304.347826084,DrDoS_DNS
17,21643,194,0,84928.0,0.0,437.7731958762887,0.0,8963.637203714827,0.0,112.13989637305694,0.0,112.13989637305694,8963.637203714827,3924040.10534584,DrDoS_DNS
17,10,2,0,574.0,0.0,287.0,0.0,200000.0,0.0,10.0,0.0,10.0,200000.0,57399999.99999999,DrDoS_DNS
17,29821,178,0,77888.0,0.0,437.5730337078652,0.0,5968.94805673854,0.0,168.48022598870057,0.0,168.48022598870057,5968.94805673854,2611850.7092317496,DrDoS_DNS
17,46,2,0,370.0,0.0,185.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,8043478.260869565,DrDoS_DNS
17,8,2,0,1292.0,0.0,646.0,0.0,250000.0,0.0,8.0,0.0,8.0,250000.0,161500000.0,DrDoS_DNS
17,304837,150,0,65424.0,0.0,436.16,0.0,492.0662518001423,0.0,2045.885906040267,0.0,2045.885906040267,492.0662518001423,214619.61638515012,DrDoS_DNS
17,47,2,0,410.0,0.0,205.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,8723404.25531915,DrDoS_DNS
17,49,2,0,2074.0,0.0,1037.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,42326530.6122449,DrDoS_DNS
17,7,2,0,1104.0,0.0,552.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,157714285.71428573,DrDoS_DNS
17,9,2,0,864.0,0.0,432.0,0.0,222222.22222222228,0.0,9.0,0.0,9.0,222222.22222222228,96000000.0,DrDoS_DNS
17,2,2,0,2776.0,0.0,1388.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,1388000000.0,DrDoS_DNS
17,1409,8,0,11776.0,0.0,1472.0,0.0,5677.7856635911985,0.0,201.2857142857143,0.0,201.2857142857143,5677.7856635911985,8357700.496806245,DrDoS_DNS
17,31400,200,0,88000.0,0.0,440.0,0.0,6369.426751592358,0.0,157.78894472361827,0.0,157.78894472361827,6369.426751592358,2802547.7707006373,DrDoS_DNS
17,5,2,0,2734.0,0.0,1367.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,546800000.0,DrDoS_DNS
17,46,2,0,1744.0,0.0,872.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,37913043.47826087,DrDoS_DNS
17,49,2,0,2478.0,0.0,1239.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,50571428.57142858,DrDoS_DNS
17,44407,200,0,88000.0,0.0,440.0,0.0,4503.794446821447,0.0,223.1507537688443,0.0,223.1507537688443,4503.794446821447,1981669.5566014368,DrDoS_DNS
17,274043,200,0,88000.0,0.0,440.0,0.0,729.8124746846298,0.0,1377.1005025125628,0.0,1377.1005025125628,729.8124746846298,321117.4888612371,DrDoS_DNS
17,6,2,0,1362.0,0.0,681.0,0.0,333333.33333333326,0.0,6.0,0.0,6.0,333333.33333333326,227000000.0,DrDoS_DNS
17,213,2,0,2880.0,0.0,1440.0,0.0,9389.671361502347,0.0,213.0,0.0,213.0,9389.671361502347,13521126.76056338,DrDoS_DNS
17,49654,200,0,88000.0,0.0,440.0,0.0,4027.872880331897,0.0,249.51758793969847,0.0,249.51758793969847,4027.872880331897,1772264.0673460346,DrDoS_DNS
17,28724,200,0,88000.0,0.0,440.0,0.0,6962.818548948614,0.0,144.34170854271358,0.0,144.34170854271358,6962.818548948614,3063640.16153739,DrDoS_DNS
17,125112,158,0,69232.0,0.0,438.17721518987344,0.0,1262.8684698510135,0.0,796.891719745223,0.0,796.891719745223,1262.8684698510135,553360.1892704137,DrDoS_DNS
17,5,2,0,426.0,0.0,213.0,0.0,400000.0,0.0,5.0,0.0,5.0,400000.0,85200000.0,DrDoS_DNS
17,2,2,0,116.0,0.0,58.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,58000000.0,DrDoS_DNS
17,20663,2,2,86.0,118.0,43.0,59.0,96.79136621013409,96.79136621013409,2.0,3.0,6887.666666666666,193.5827324202681,9872.719353433671,BENIGN
17,198788,200,0,88000.0,0.0,440.0,0.0,1006.0969475018612,0.0,998.934673366834,0.0,998.934673366834,1006.0969475018612,442682.656900819,DrDoS_DNS
